1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0.093506493506493,0.107792207792209,0.0805194805194848,0.0103896103896104,0.0220779220779257,-0.018181818181816,0.0272727272727306,0.0896103896103882,0.1675324675324669,0.258441558441558,0.341558441558444,0.3571428571428621,0.387012987012988,0.377922077922082,0.340259740259738,0.288311688311687,0.254545454545459,0.292207792207791,0.4506493506493549,0.646753246753249,0.9051948051948072,1.16233766233766,1.4220779220779198,1.71558441558442,2.18831168831169,2.9467532467532496,4.16103896103896,5.877922077922079,8.125974025974031,10.7922077922078,13.8857142857143,17.2558441558442,20.5987012987013,23.461038961039,25.287012987013,25.6558441558441,24.125974025974003,20.6311688311688,15.461038961039,9.14935064935065,2.27922077922078,-4.31428571428571,-10.1909090909091,-15.1363636363636,-19.2831168831169,-22.6207792207792,-25.3246753246753,-27.2194805194805,-28.2298701298701,-28.1896103896104,-26.972727272727298,-24.4818181818182,-20.690909090909106,-15.7779220779221,-10.1792207792208,-4.472727272727269,0.7389610389610408,4.85844155844156,7.405194805194809,8.35194805194805,7.85324675324675,6.38181818181818,4.581818181818179,2.9636363636363594,1.83896103896104,1.1974025974026,0.93506493506494,0.8454545454545459,0.7701298701298709,0.680519480519483,0.481818181818182,0.315584415584418,0.159740259740261,0.0623376623376659,0.0155844155844187,-0.0064935064935071,-0.0038961038961016,0.0103896103896146,0.0649350649350627,0.0896103896103904,0.1779220779220789,0
-0.81948051948052,-0.706493506493506,-0.6025974025974,-0.520779220779222,-0.4051948051948049,-0.312987012987012,-0.192207792207792,-0.0610389610389617,0.0597402597402616,0.1506493506493509,0.236363636363638,0.316883116883117,0.3766233766233769,0.400000000000001,0.384415584415584,0.384415584415585,0.361038961038962,0.4090909090909099,0.500000000000002,0.6025974025974039,0.7519480519480541,0.931168831168832,1.16103896103896,1.50909090909091,1.95584415584416,2.6389610389610403,3.59350649350649,4.82207792207792,6.43116883116883,8.306493506493501,10.4025974025974,12.5025974025974,14.4181818181818,15.7831168831169,16.4337662337662,16.1467532467532,14.7896103896104,12.274025974026,8.74155844155844,4.320779220779221,-0.6025974025974019,-5.6038961038961,-10.2428571428571,-14.1935064935065,-17.253246753246803,-19.3883116883117,-20.583116883116897,-20.9246753246753,-20.4818181818182,-19.2623376623377,-17.3155844155844,-14.6597402597403,-11.333766233766198,-7.52987012987013,-3.5493506493506497,0.400000000000001,3.97922077922078,6.9220779220779205,8.95844155844156,9.97272727272727,9.87922077922078,8.855844155844151,7.20779220779221,5.387012987012991,3.7012987012987,2.35584415584416,1.46883116883117,1.00519480519481,0.837662337662337,0.8285714285714291,0.8948051948051949,0.9558441558441558,0.9792207792207792,0.974025974025974,0.924675324675325,0.8584415584415591,0.806493506493507,0.7714285714285721,0.7558441558441559,0.762337662337663,0.8324675324675329,0
0.0155844155844165,0.0701298701298699,0.0844155844155846,0.0870129870129872,0.0766233766233765,0.0779220779220783,0.115584415584415,0.1194805194805189,0.118181818181818,0.102597402597403,0.102597402597403,0.0896103896103898,0.0740259740259741,0.0558441558441558,0.036363636363636,0.0181818181818188,0.0285714285714288,0.0233766233766239,6.24500451351651e-17,-0.0285714285714288,0.0077922077922072,0.0831168831168835,0.168831168831169,0.258441558441558,0.398701298701299,0.60909090909091,0.8831168831168829,1.21688311688312,1.72077922077922,2.28051948051948,2.82727272727273,3.36493506493506,3.88701298701299,4.28441558441558,4.41688311688312,4.28701298701299,3.8714285714285697,3.14155844155844,1.92077922077922,0.31038961038961,-1.55584415584416,-3.3311688311688297,-4.827272727272731,-6.02987012987013,-7.02727272727273,-7.89610389610389,-8.480519480519481,-8.84675324675325,-9.01818181818182,-8.88441558441558,-8.45324675324675,-7.79350649350649,-6.829870129870129,-5.6,-4.240259740259741,-2.9740259740259702,-1.83636363636364,-0.8506493506493491,-0.0129870129870114,0.415584415584416,0.46753246753247,0.196103896103898,-0.081818181818182,-0.0870129870129875,0.258441558441559,0.846753246753247,1.4818181818181797,2.18181818181818,2.82727272727273,3.40779220779221,3.85454545454545,4.27272727272727,4.6025974025974,4.92467532467532,5.1740259740259695,5.325974025974031,5.32077922077922,5.14675324675325,4.81818181818182,4.42597402597403,3.90649350649351,1
-0.65844155844156,-0.512987012987013,-0.531168831168831,-0.511688311688313,-0.524675324675325,-0.525974025974023,-0.5025974025974,-0.42857142857143,-0.275324675324673,-0.0844155844155822,0.115584415584416,0.290909090909092,0.4870129870129899,0.668831168831171,0.8662337662337671,1.17142857142857,1.57532467532468,2.3012987012987,3.2545454545454504,4.458441558441559,5.85584415584416,7.1805194805194805,8.27922077922078,8.71818181818182,8.51298701298701,7.41428571428571,5.572727272727271,3.11168831168831,0.242857142857144,-2.8363636363636298,-5.9025974025974,-8.68831168831169,-10.9350649350649,-12.6272727272727,-13.7792207792208,-14.5064935064935,-14.7207792207792,-14.4350649350649,-13.5064935064935,-11.9480519480519,-9.72727272727272,-6.89090909090909,-3.64415584415584,-0.220779220779217,3.0025974025974103,5.77662337662338,7.85974025974026,9.21948051948052,9.76103896103896,9.629870129870133,8.95454545454546,7.85194805194805,6.54805194805195,5.33376623376623,4.27922077922078,3.45584415584416,2.75064935064935,2.12857142857143,1.65974025974026,1.31818181818182,1.1311688311688302,1.01558441558441,0.931168831168832,0.915584415584416,0.8415584415584431,0.8207792207792259,0.768831168831171,0.7142857142857142,0.698701298701297,0.689610389610391,0.670129870129875,0.710389610389612,0.7701298701298709,0.751948051948055,0.684415584415588,0.5844155844155821,0.496103896103897,0.4233766233766289,0.3389610389610411,0.325974025974028,0.3311688311688319,0
-1.63376623376623,-2.03376623376623,-2.3454545454545497,-2.57402597402597,-2.79480519480519,-2.96233766233766,-3.11298701298701,-3.22987012987013,-3.34155844155844,-3.34155844155844,-3.2454545454545403,-3.04155844155844,-2.71688311688312,-2.39480519480519,-2.07792207792208,-1.75714285714286,-1.5181818181818203,-1.34935064935065,-1.15974025974026,-0.945454545454544,-0.663636363636364,-0.209090909090908,0.496103896103896,1.62467532467532,3.2025974025974,5.12857142857143,7.34415584415584,9.73896103896104,12.2207792207792,14.731168831168802,17.2051948051948,19.5064935064935,21.4701298701299,22.9324675324675,23.6493506493506,23.423376623376605,22.0168831168831,19.3597402597403,15.5207792207792,10.9155844155844,5.82077922077922,0.5363636363636329,-4.6740259740259695,-9.51818181818182,-13.737662337662302,-17.251948051948,-20.0545454545455,-22.1506493506493,-23.4792207792208,-24.0922077922078,-23.8714285714286,-22.844155844155804,-21.0480519480519,-18.616883116883105,-15.7649350649351,-12.642857142857098,-9.57402597402597,-6.94675324675325,-4.91038961038961,-3.5402597402597404,-2.68181818181818,-2.18571428571428,-1.89480519480519,-1.74155844155844,-1.55324675324675,-1.31428571428571,-1.05064935064935,-0.807792207792206,-0.66103896103896,-0.550649350649351,-0.515584415584416,-0.4831168831168829,-0.509090909090909,-0.484415584415585,-0.488311688311688,-0.519480519480519,-0.523376623376623,-0.538961038961038,-0.567532467532468,-0.6090909090909089,-0.632467532467532,0
0.0376623376623383,0.116883116883118,0.164935064935066,0.216883116883117,0.287012987012987,0.41948051948052,0.51948051948052,0.64805194805195,0.73896103896104,0.8545454545454549,0.981818181818182,1.15974025974026,1.40779220779221,1.80649350649351,2.2961038961039,2.8987012987013,3.58311688311688,4.42987012987013,5.327272727272731,6.33246753246753,7.46493506493506,8.72857142857143,10.1311688311688,11.6415584415584,13.251948051947998,15.0,16.772727272727302,18.3467532467532,19.7831168831169,20.9584415584415,21.7805194805195,22.264935064935106,22.3376623376623,21.7714285714286,20.4922077922078,18.5480519480519,16.0922077922078,13.087012987013,9.44025974025974,4.94675324675324,-0.263636363636367,-5.70779220779221,-10.9441558441558,-15.7337662337662,-19.9584415584416,-23.4883116883117,-26.212987012987,-28.0779220779221,-29.2090909090909,-29.5,-28.9766233766234,-27.803896103896104,-25.9363636363636,-23.611688311688297,-21.1077922077922,-18.6064935064935,-16.1636363636364,-13.642857142857098,-11.131168831168802,-8.89220779220779,-7.21428571428571,-6.25714285714285,-5.829870129870129,-5.54935064935065,-5.27012987012987,-4.8792207792207805,-4.358441558441561,-3.720779220779221,-2.9506493506493503,-2.15714285714286,-1.28831168831169,-0.298701298701297,0.6766233766233809,1.6974025974026,2.64675324675325,3.3649350649350698,3.89220779220779,4.2,4.40909090909091,4.50779220779221,4.47142857142857,1
-1.44675324675324,-1.5181818181818203,-1.5818181818181798,-1.56103896103896,-1.5116883116883102,-1.37662337662338,-1.24805194805195,-1.12467532467532,-1.02337662337662,-0.868831168831167,-0.72077922077922,-0.623376623376621,-0.507792207792208,-0.3727272727272701,-0.235064935064934,-0.154545454545452,-0.1077922077922069,-0.0545454545454532,-0.112987012987011,-0.272727272727272,-0.576623376623376,-0.9506493506493492,-1.22207792207792,-1.31948051948052,-1.15974025974026,-0.7233766233766229,0.274025974025975,2.04415584415584,4.61298701298701,7.842857142857139,11.6064935064935,15.5467532467532,19.2623376623377,22.2532467532467,23.9909090909091,23.8493506493506,21.777922077922103,18.236363636363603,13.9792207792208,9.48181818181818,5.02337662337662,0.579220779220777,-3.7519480519480495,-7.809090909090909,-11.533766233766196,-14.9805194805195,-18.1961038961039,-20.8051948051948,-22.4025974025974,-22.7415584415584,-21.7935064935065,-19.485714285714295,-16.061038961039,-11.8649350649351,-7.29610389610389,-3.0519480519480497,0.0649350649350664,1.6974025974026,2.0662337662337698,1.64415584415584,0.962337662337662,0.331168831168831,-0.2103896103896099,-0.594805194805192,-0.8051948051948051,-0.819480519480519,-0.7155844155844151,-0.667532467532467,-0.574025974025973,-0.498701298701299,-0.392207792207793,-0.336363636363635,-0.2038961038961019,-0.1,-0.0415584415584414,0.0350649350649357,0.0727272727272736,0.1623376623376629,0.193506493506494,0.263636363636363,0.276623376623378,0
-3.21688311688312,-2.9714285714285698,-2.61818181818182,-2.2649350649350604,-1.9714285714285704,-1.73506493506493,-1.54675324675325,-1.4,-1.27922077922078,-1.1584415584415602,-1.04285714285714,-0.8493506493506491,-0.629870129870129,-0.4402597402597399,-0.288311688311688,-0.131168831168831,-0.0012987012987013,0.0779220779220781,0.188311688311688,0.311688311688312,0.425974025974026,0.6259740259740261,0.912987012987013,1.36103896103896,2.0259740259740298,2.89090909090909,4.13506493506493,5.88441558441558,8.04285714285714,10.6532467532467,13.533766233766196,16.415584415584398,18.8792207792208,20.309090909090894,20.253246753246803,18.6779220779221,15.907792207792198,12.3467532467532,8.5,4.74415584415584,1.1038961038961002,-2.3701298701298703,-5.6480519480519495,-8.6987012987013,-11.5974025974026,-14.2051948051948,-16.4376623376623,-18.038961038961,-18.7792207792208,-18.5883116883117,-17.2779220779221,-14.9779220779221,-11.7597402597403,-8.076623376623381,-4.564935064935059,-1.84805194805195,-0.18961038961039,0.497402597402597,0.451948051948052,0.136363636363636,-0.196103896103896,-0.403896103896104,-0.509090909090909,-0.481818181818182,-0.3454545454545449,-0.22987012987013,-0.1168831168831169,-0.0597402597402597,-0.0636363636363636,-0.0662337662337662,-0.0857142857142857,-0.0116883116883117,0.0103896103896104,0.103896103896104,0.223376623376623,0.348051948051948,0.419480519480519,0.425974025974026,0.467532467532467,0.462337662337662,0.45974025974026,0
0.0298701298701299,0.0857142857142866,0.127272727272728,0.21948051948052,0.251948051948053,0.279220779220781,0.311688311688313,0.319480519480521,0.287012987012988,0.348051948051949,0.4597402597402589,0.6428571428571429,0.957142857142857,1.33896103896104,1.81818181818182,2.3935064935064903,3.05714285714286,3.84155844155844,4.68441558441558,5.64415584415584,6.746753246753251,8.05454545454545,9.54415584415584,11.2532467532468,13.1896103896104,15.2090909090909,17.3025974025974,19.3597402597403,21.2103896103896,22.6948051948052,23.7376623376623,24.2610389610389,24.2116883116883,23.575324675324698,22.3298701298701,20.511688311688303,18.1116883116883,15.0818181818182,11.4012987012987,7.071428571428571,2.11818181818181,-3.18051948051948,-8.57792207792208,-13.7805194805195,-18.5025974025974,-22.5207792207792,-25.7298701298701,-28.003896103896103,-29.3753246753247,-29.887012987013,-29.6883116883117,-28.8467532467532,-27.544155844155803,-25.7935064935065,-23.7272727272727,-21.3857142857143,-18.812987012987,-16.0883116883117,-13.387012987013,-10.8428571428571,-8.57272727272727,-6.7714285714285705,-5.376623376623371,-4.38441558441558,-3.69480519480519,-3.28571428571428,-2.95974025974026,-2.71688311688312,-2.4948051948052,-2.26883116883117,-2.05324675324675,-1.84935064935064,-1.60519480519481,-1.4766233766233798,-1.32077922077922,-1.25194805194805,-1.1961038961039,-1.24155844155844,-1.32207792207792,-1.42467532467532,-1.54805194805195,1
-0.237662337662337,-0.390909090909091,-0.6415584415584411,-0.874025974025973,-1.08311688311688,-1.22337662337662,-1.28311688311688,-1.2298701298701298,-1.11948051948052,-0.8090909090909091,-0.266233766233764,0.45844155844156,1.33896103896104,2.4025974025974,3.58181818181818,4.93506493506493,6.50649350649351,8.28051948051948,10.2220779220779,12.2506493506493,14.1493506493506,15.992207792207802,17.648051948051897,19.0376623376623,20.249350649350603,21.2103896103896,21.9064935064935,22.3051948051948,22.3974025974026,22.2064935064935,21.803896103896104,21.2402597402597,20.370129870129897,19.064935064935103,17.2155844155844,14.7675324675325,11.7155844155844,8.07012987012987,3.9493506493506496,-0.4844155844155879,-5.01948051948052,-9.5948051948052,-13.907792207792198,-17.8064935064935,-21.3207792207792,-24.3948051948052,-26.9714285714286,-28.9987012987013,-30.3298701298701,-30.8909090909091,-30.6298701298701,-29.6311688311688,-27.8805194805195,-25.559740259740305,-22.761038961039,-19.7467532467532,-16.6545454545454,-13.6961038961039,-11.038961038961,-8.803896103896099,-6.93766233766234,-5.398701298701299,-4.17662337662338,-3.16233766233766,-2.28311688311688,-1.6,-1.16493506493506,-1.0025974025974,-1.09350649350649,-1.25974025974026,-1.43246753246753,-1.56233766233766,-1.71038961038961,-1.8090909090909,-1.90519480519481,-1.9311688311688304,-1.91168831168831,-1.92467532467532,-1.9168831168831104,-1.84285714285714,-1.77922077922078,1
